trx_id,trx_date,merchant_id,trx_status,total_items,total_revenue,total_revenue_after_discount
28417,2020-02-02,A01CT972,Successful,2,89250,89250
5059,2020-01-05,A01CT383,Successful,7,89500,89500
10996,2020-01-12,A01CT383,Successful,2,89500,89500
35030,2020-02-10,A02CT751,Successful,4,89500,89500
38322,2020-02-15,A01CT841,Successful,2,89500,89500
39147,2020-02-16,A02CT555,Successful,4,89500,89500
40360,2020-02-17,A01CT383,Successful,5,89500,89500
42965,2020-02-21,A01CT383,Successful,3,89500,89500
45930,2020-02-25,A02CT555,Successful,3,89500,89500
46877,2020-02-26,A02CT555,Successful,1,89500,89500
5448,2020-01-05,A01CT841,Failed,5,89545,89545
13462,2020-01-14,A01CT383,Failed,4,89999,89999
2,2020-01-01,A01CT839,Failed,3,90000,90000
131,2020-01-01,A02CT546,Successful,4,90000,90000
363,2020-01-01,A02CT854,Failed,1,90000,90000
369,2020-01-01,A02CT854,Successful,1,90000,90000
436,2020-01-01,A02CT864,Failed,3,90000,90000
562,2020-01-01,A02CT594,Failed,2,90000,90000
611,2020-01-01,A02CT547,Failed,3,90000,90000
629,2020-01-01,A02CT557,Failed,2,90000,90000
1020,2020-01-02,A02CT555,Successful,1,90000,90000
1029,2020-01-02,A02CT749,Successful,4,90000,90000
1197,2020-01-02,A02CT923,Failed,5,90000,90000
1293,2020-01-02,A02CT571,Successful,5,90000,90000
1327,2020-01-02,A02CT854,Failed,1,90000,90000
1329,2020-01-02,A02CT854,Failed,1,90000,90000
1332,2020-01-02,A02CT854,Failed,1,90000,90000
1336,2020-01-02,A02CT854,Failed,1,90000,90000
1338,2020-01-02,A02CT751,Successful,2,90000,90000
1341,2020-01-02,A02CT854,Successful,1,90000,90000
1395,2020-01-02,A02CT854,Successful,1,90000,90000
1498,2020-01-02,A02CT491,Failed,4,90000,90000
1546,2020-01-02,A02CT557,Successful,2,90000,90000
1732,2020-01-02,A01CT220,Failed,3,90000,90000
1739,2020-01-02,A01CT220,Failed,3,90000,90000
1753,2020-01-02,A02CT726,Successful,6,90000,90000
1763,2020-01-02,A02CT726,Successful,6,90000,90000
1812,2020-01-02,A02CT556,Failed,3,90000,90000
1823,2020-01-02,A02CT556,Failed,3,90000,90000
1896,2020-01-02,A01CT972,Failed,2,90000,90000
1906,2020-01-02,A01CT972,Failed,2,90000,90000
1908,2020-01-02,A01CT972,Failed,2,90000,90000
2414,2020-01-03,A02CT150,Successful,1,90000,90000
2515,2020-01-03,A01CT383,Failed,2,90000,88000
2624,2020-01-03,A01CT383,Successful,2,90000,90000
2824,2020-01-03,A02CT675,Successful,6,90000,90000
2978,2020-01-03,A01CT220,Failed,3,90000,90000
2979,2020-01-03,A01CT220,Failed,3,90000,90000
2984,2020-01-03,A01CT220,Failed,3,90000,90000
3163,2020-01-03,A01CT191,Failed,2,90000,90000
3298,2020-01-03,A01CT191,Failed,2,90000,90000
3731,2020-01-04,A02CT589,Successful,5,90000,90000
4057,2020-01-04,A02CT503,Successful,6,90000,90000
4077,2020-01-04,A01CT140,Successful,2,90000,90000
4246,2020-01-04,A02CT569,Successful,10,90000,90000
4480,2020-01-04,A03CT121,Successful,2,90000,90000
4547,2020-01-04,A01CT220,Successful,1,90000,90000
5159,2020-01-05,A02CT854,Successful,1,90000,90000
5286,2020-01-05,A01CT916,Failed,4,90000,90000
5288,2020-01-05,A01CT916,Failed,4,90000,90000
6188,2020-01-06,A02CT854,Successful,1,90000,90000
6245,2020-01-06,A01CT841,Failed,7,90000,90000
6889,2020-01-07,A02CT678,Successful,3,90000,90000
7396,2020-01-07,A03CT992,Failed,4,90000,90000
7410,2020-01-07,A02CT854,Successful,1,90000,90000
7988,2020-01-08,A01CT841,Failed,7,90000,90000
8135,2020-01-08,A03CT20,Successful,4,90000,90000
8147,2020-01-08,A03CT16,Successful,2,90000,90000
8376,2020-01-08,A02CT854,Successful,1,90000,90000
8462,2020-01-08,A01CT383,Failed,2,90000,88000
8464,2020-01-08,A01CT383,Failed,2,90000,88000
8471,2020-01-08,A01CT383,Failed,2,90000,88000
8481,2020-01-08,A01CT383,Failed,2,90000,88000
8482,2020-01-08,A01CT383,Failed,2,90000,88000
8492,2020-01-08,A01CT383,Failed,2,90000,88000
8500,2020-01-08,A01CT383,Failed,2,90000,88000
8506,2020-01-08,A01CT383,Failed,2,90000,88000
8566,2020-01-08,A01CT191,Failed,2,90000,90000
8582,2020-01-08,A02CT736,Successful,4,90000,90000
8747,2020-01-09,A01CT841,Successful,1,90000,90000
8955,2020-01-09,A02CT678,Failed,3,90000,90000
9090,2020-01-09,A02CT717,Successful,5,90000,90000
9111,2020-01-09,A03CT46,Successful,8,90000,90000
9268,2020-01-09,A02CT854,Successful,1,90000,90000
9417,2020-01-10,A02CT951,Successful,9,90000,90000
9499,2020-01-10,A02CT415,Successful,7,90000,90000
9593,2020-01-10,A02CT853,Successful,4,90000,90000
9620,2020-01-10,A02CT854,Successful,2,90000,90000
9627,2020-01-10,A02CT678,Successful,2,90000,90000
9776,2020-01-10,A02CT232,Successful,3,90000,90000
9997,2020-01-10,A01CT835,Failed,3,90000,90000
10001,2020-01-10,A01CT835,Failed,3,90000,90000
10005,2020-01-10,A01CT835,Failed,3,90000,90000
10020,2020-01-10,A02CT854,Failed,1,90000,90000
10024,2020-01-10,A01CT835,Failed,3,90000,90000
10028,2020-01-10,A02CT854,Successful,1,90000,90000
10094,2020-01-10,A01CT21,Failed,2,90000,90000
10096,2020-01-10,A01CT21,Failed,2,90000,90000
10100,2020-01-10,A01CT21,Failed,2,90000,90000
10115,2020-01-10,A01CT21,Failed,2,90000,90000
10527,2020-01-11,A02CT854,Successful,1,90000,90000
10596,2020-01-11,A02CT580,Successful,6,90000,90000
10726,2020-01-11,A02CT854,Successful,2,90000,90000
11690,2020-01-12,A02CT854,Successful,1,90000,90000
12104,2020-01-13,A01CT193,Failed,4,90000,90000
12442,2020-01-13,A03CT128,Failed,2,90000,90000
12450,2020-01-13,A03CT128,Failed,2,90000,90000
12452,2020-01-13,A03CT128,Failed,2,90000,90000
12823,2020-01-13,A01CT383,Failed,2,90000,90000
12827,2020-01-13,A01CT383,Failed,2,90000,90000
12830,2020-01-13,A01CT383,Failed,2,90000,90000
13472,2020-01-14,A02CT415,Successful,4,90000,90000
13549,2020-01-14,A02CT533,Failed,3,90000,90000
13612,2020-01-14,A01CT129,Failed,4,90000,90000
13627,2020-01-14,A01CT129,Failed,4,90000,87000
13659,2020-01-14,A01CT129,Failed,4,90000,87000
13665,2020-01-14,A01CT129,Failed,4,90000,87000
13680,2020-01-14,A01CT129,Failed,4,90000,87000
13691,2020-01-14,A01CT129,Successful,4,90000,87000
14097,2020-01-15,A02CT555,Successful,4,90000,90000
14208,2020-01-15,A02CT415,Successful,6,90000,90000
15277,2020-01-16,A01CT381,Successful,8,90000,90000
15456,2020-01-17,A02CT555,Successful,1,90000,90000
15917,2020-01-17,A02CT569,Successful,10,90000,90000
16015,2020-01-17,A02CT854,Successful,1,90000,90000
16612,2020-01-18,A02CT678,Successful,3,90000,90000
16718,2020-01-18,A02CT555,Successful,4,90000,90000
17425,2020-01-19,A01CT383,Successful,4,90000,90000
17543,2020-01-19,A02CT738,Successful,3,90000,90000
17867,2020-01-20,A02CT968,Successful,7,90000,90000
17890,2020-01-20,A02CT555,Successful,2,90000,90000
17964,2020-01-20,A02CT453,Successful,6,90000,90000
18315,2020-01-20,A03CT225,Successful,2,90000,90000
18401,2020-01-20,A01CT140,Failed,3,90000,90000
18848,2020-01-21,A03CT89,Failed,5,90000,90000
19257,2020-01-22,A01CT174,Successful,6,90000,90000
19317,2020-01-22,A02CT678,Successful,2,90000,90000
19692,2020-01-22,A02CT680,Successful,4,90000,90000
19945,2020-01-23,A02CT494,Successful,10,90000,90000
20049,2020-01-23,A02CT555,Successful,2,90000,90000
20055,2020-01-23,A02CT555,Successful,4,90000,90000
20071,2020-01-23,A02CT678,Successful,3,90000,90000
20228,2020-01-23,A02CT249,Successful,9,90000,90000
20681,2020-01-24,A02CT587,Successful,7,90000,90000
20713,2020-01-24,A02CT689,Successful,6,90000,90000
21498,2020-01-25,A02CT569,Successful,10,90000,90000
21818,2020-01-25,A02CT680,Successful,4,90000,90000
21840,2020-01-25,A02CT678,Successful,3,90000,90000
22336,2020-01-26,A02CT722,Successful,2,90000,90000
22852,2020-01-27,A02CT678,Failed,3,90000,90000
22975,2020-01-27,A01CT383,Failed,1,90000,90000
23155,2020-01-27,A01CT383,Failed,2,90000,90000
23305,2020-01-27,A02CT678,Successful,3,90000,90000
23432,2020-01-27,A02CT491,Successful,1,90000,90000
23480,2020-01-27,A02CT678,Successful,3,90000,90000
24051,2020-01-28,A02CT678,Successful,3,90000,90000
24282,2020-01-28,A02CT555,Successful,1,90000,90000
24546,2020-01-29,A02CT964,Successful,3,90000,90000
24817,2020-01-29,A02CT503,Failed,6,90000,90000
24979,2020-01-29,A02CT415,Successful,8,90000,90000
25121,2020-01-29,A02CT629,Successful,4,90000,90000
25608,2020-01-30,A02CT678,Successful,3,90000,90000
25699,2020-01-30,A01CT838,Successful,5,90000,90000
25975,2020-01-31,A01CT174,Successful,6,90000,90000
25992,2020-01-31,A02CT555,Successful,3,90000,90000
26148,2020-01-31,A02CT468,Successful,30,90000,90000
26206,2020-01-31,A02CT622,Successful,6,90000,90000
26605,2020-01-31,A02CT938,Successful,4,90000,90000
26964,2020-02-01,A02CT678,Successful,3,90000,90000
27009,2020-02-01,A02CT556,Successful,3,90000,90000
27076,2020-02-01,A02CT556,Successful,3,90000,90000
27516,2020-02-01,A02CT245,Successful,4,90000,90000
28363,2020-02-02,A01CT185,Successful,6,90000,90000
28658,2020-02-02,A02CT741,Successful,1,90000,90000
28895,2020-02-03,A01CT124,Successful,6,90000,90000
29135,2020-02-03,A03CT16,Successful,5,90000,90000
29426,2020-02-03,A01CT20,Failed,4,90000,90000
29434,2020-02-03,A01CT20,Successful,4,90000,90000
29910,2020-02-04,A02CT398,Successful,3,90000,90000
30174,2020-02-04,A02CT580,Successful,6,90000,90000
30272,2020-02-04,A02CT678,Successful,3,90000,90000
30426,2020-02-04,A02CT854,Successful,1,90000,90000
30451,2020-02-04,A01CT383,Successful,2,90000,90000
30466,2020-02-04,A02CT854,Successful,1,90000,90000
31163,2020-02-05,A02CT503,Successful,6,90000,90000
31276,2020-02-05,A02CT678,Successful,3,90000,90000
31316,2020-02-05,A02CT854,Successful,1,90000,90000
32123,2020-02-06,A01CT263,Failed,20,90000,90000
32281,2020-02-07,A02CT945,Successful,6,90000,90000
32494,2020-02-07,A01CT383,Successful,1,90000,90000
32695,2020-02-07,A02CT556,Successful,3,90000,90000
32722,2020-02-07,A02CT675,Successful,4,90000,90000
33212,2020-02-08,A02CT138,Successful,6,90000,90000
33249,2020-02-08,A02CT678,Successful,3,90000,90000
33300,2020-02-08,A01CT152,Successful,6,90000,90000
34013,2020-02-09,A02CT678,Successful,3,90000,90000
34242,2020-02-09,A02CT678,Successful,3,90000,90000
34302,2020-02-09,A02CT570,Failed,3,90000,90000
34309,2020-02-09,A02CT570,Failed,3,90000,90000
35025,2020-02-10,A02CT678,Successful,4,90000,90000
36194,2020-02-12,A02CT746,Successful,9,90000,90000
36495,2020-02-12,A03CT279,Successful,6,90000,90000
36960,2020-02-13,A02CT698,Successful,6,90000,90000
37150,2020-02-13,A03CT37,Failed,3,90000,90000
37423,2020-02-13,A01CT835,Successful,3,90000,90000
37613,2020-02-14,A01CT129,Failed,8,90000,90000
37676,2020-02-14,A01CT140,Failed,3,90000,90000
37934,2020-02-14,A02CT938,Successful,9,90000,90000
37986,2020-02-14,A02CT569,Successful,5,90000,90000
38100,2020-02-14,A02CT628,Successful,2,90000,90000
38279,2020-02-15,A02CT864,Successful,3,90000,90000
38453,2020-02-15,A02CT678,Successful,3,90000,90000
38563,2020-02-15,A02CT555,Successful,4,90000,90000
39259,2020-02-16,A03CT47,Successful,6,90000,90000
39283,2020-02-16,A02CT864,Successful,3,90000,90000
39420,2020-02-16,A02CT569,Successful,10,90000,90000
39451,2020-02-16,A02CT854,Failed,1,90000,90000
39455,2020-02-16,A02CT854,Failed,1,90000,90000
39460,2020-02-16,A02CT854,Successful,1,90000,90000
39868,2020-02-17,A03CT37,Successful,4,90000,90000
39905,2020-02-17,A02CT442,Successful,4,90000,90000
39976,2020-02-17,A02CT854,Successful,1,90000,90000
40828,2020-02-18,A02CT921,Successful,4,90000,90000
41076,2020-02-18,A02CT854,Successful,1,90000,90000
41116,2020-02-18,A02CT150,Successful,1,90000,90000
41120,2020-02-18,A02CT854,Successful,1,90000,90000
41536,2020-02-19,A02CT722,Successful,2,90000,90000
42012,2020-02-19,A02CT146,Successful,9,90000,90000
42059,2020-02-20,A02CT530,Failed,5,90000,90000
42060,2020-02-20,A02CT530,Failed,5,90000,90000
42061,2020-02-20,A02CT530,Failed,5,90000,90000
42062,2020-02-20,A02CT530,Failed,5,90000,90000
42063,2020-02-20,A02CT530,Failed,5,90000,90000
42064,2020-02-20,A02CT530,Failed,5,90000,90000
42065,2020-02-20,A02CT530,Failed,5,90000,90000
42446,2020-02-20,A01CT136,Successful,5,90000,90000
42641,2020-02-20,A01CT383,Successful,2,90000,90000
42746,2020-02-21,A02CT535,Successful,6,90000,90000
42904,2020-02-21,A02CT138,Successful,6,90000,90000
43321,2020-02-21,A02CT527,Successful,6,90000,90000
43491,2020-02-22,A02CT678,Successful,3,90000,90000
43529,2020-02-22,A02CT678,Successful,3,90000,90000
43535,2020-02-22,A02CT749,Successful,6,90000,90000
44232,2020-02-23,A02CT555,Successful,1,90000,90000
44521,2020-02-23,A02CT854,Failed,2,90000,90000
44564,2020-02-23,A02CT854,Successful,2,90000,90000
45082,2020-02-24,A03CT13,Failed,6,90000,90000
45183,2020-02-24,A02CT555,Successful,4,90000,90000
45375,2020-02-24,A02CT854,Failed,2,90000,90000
45381,2020-02-24,A02CT854,Successful,2,90000,90000
45586,2020-02-24,A01CT220,Successful,3,90000,90000
45678,2020-02-25,A01CT755,Successful,4,90000,90000
46208,2020-02-25,A02CT675,Successful,5,90000,90000
46476,2020-02-26,A02CT583,Successful,6,90000,90000
46568,2020-02-26,A02CT904,Successful,8,90000,90000
46590,2020-02-26,A02CT469,Successful,8,90000,90000
46598,2020-02-26,A01CT141,Successful,3,90000,90000
46613,2020-02-26,A01CT220,Successful,2,90000,90000
47578,2020-02-27,A02CT442,Successful,4,90000,90000
47665,2020-02-27,A02CT135,Failed,8,90000,90000
47936,2020-02-28,A01CT250,Failed,3,90000,90000
47981,2020-02-28,A02CT936,Successful,9,90000,90000
48178,2020-02-28,A02CT491,Successful,4,90000,90000
48213,2020-02-28,A02CT675,Successful,5,90000,90000
48227,2020-02-28,A02CT854,Successful,1,90000,90000
48255,2020-02-28,A02CT563,Successful,7,90000,90000
1661,2020-01-02,A01CT383,Failed,3,90001,90001
1713,2020-01-02,A01CT383,Failed,3,90001,90001
1792,2020-01-02,A01CT383,Failed,3,90001,90001
1839,2020-01-02,A01CT383,Failed,3,90001,88001
1872,2020-01-02,A01CT383,Failed,3,90001,88001
15382,2020-01-16,A02CT533,Successful,3,90200,90200
43869,2020-02-22,A02CT533,Successful,3,90200,90200
46293,2020-02-25,A03CT74,Successful,3,90300,90300
3984,2020-01-04,A01CT383,Failed,1,90455,90455
3991,2020-01-04,A01CT383,Failed,1,90455,90455
4498,2020-01-04,A01CT383,Failed,1,90455,90455
6311,2020-01-06,A01CT383,Failed,1,90455,90455
18407,2020-01-20,A01CT383,Failed,1,90455,90455
18409,2020-01-20,A01CT383,Failed,1,90455,90455
31003,2020-02-05,A01CT383,Failed,1,90455,90455
3798,2020-01-04,A01CT841,Failed,7,90456,90456
1492,2020-01-02,A02CT624,Successful,1,90500,90500
9504,2020-01-10,A02CT555,Successful,3,90500,90500
12769,2020-01-13,A02CT751,Successful,9,90500,90500
18087,2020-01-20,A01CT378,Successful,3,90500,90500
25994,2020-01-31,A01CT387,Successful,5,90500,90500
27044,2020-02-01,A02CT402,Successful,10,90500,90500
28165,2020-02-02,A01CT383,Successful,3,90500,90500
22706,2020-01-26,A01CT154,Failed,5,90800,90800
22709,2020-01-26,A01CT154,Failed,5,90800,90800
22710,2020-01-26,A01CT154,Failed,5,90800,90800
22711,2020-01-26,A01CT154,Failed,5,90800,90800
22719,2020-01-26,A01CT154,Failed,5,90800,90800
17879,2020-01-20,A01CT383,Failed,3,90818,90818
12432,2020-01-13,A01CT383,Failed,6,90907,90907
6965,2020-01-07,A01CT383,Failed,7,90908,90908
6975,2020-01-07,A01CT383,Failed,7,90908,90908
6976,2020-01-07,A01CT383,Failed,7,90908,90908
6981,2020-01-07,A01CT383,Failed,7,90908,90908
6984,2020-01-07,A01CT383,Failed,7,90908,90908
12439,2020-01-13,A01CT383,Failed,2,90909,90909
40261,2020-02-17,A01CT383,Failed,6,90910,90910
764,2020-01-01,A02CT751,Successful,7,91000,91000
1048,2020-01-02,A01CT916,Failed,3,91000,91000
1187,2020-01-02,A01CT916,Failed,3,91000,91000
1208,2020-01-02,A01CT916,Failed,3,91000,91000
4694,2020-01-04,A02CT570,Successful,5,91000,91000
5865,2020-01-06,A02CT556,Successful,3,91000,91000
9549,2020-01-10,A02CT661,Successful,7,91000,91000
12777,2020-01-13,A02CT942,Failed,8,91000,91000
12914,2020-01-14,A02CT535,Successful,5,91000,91000
12965,2020-01-14,A01CT199,Successful,6,91000,91000
13509,2020-01-14,A02CT471,Successful,1,91000,91000
17040,2020-01-19,A01CT977,Successful,7,91000,91000
17872,2020-01-20,A01CT383,Successful,7,91000,91000
18070,2020-01-20,A02CT853,Successful,5,91000,91000
18763,2020-01-21,A02CT720,Successful,3,91000,91000
19323,2020-01-22,A03CT13,Successful,7,91000,91000
20116,2020-01-23,A02CT443,Successful,11,91000,91000
22049,2020-01-26,A01CT148,Successful,7,91000,91000
22208,2020-01-26,A01CT383,Successful,6,91000,91000
22534,2020-01-26,A01CT841,Successful,5,91000,91000
23900,2020-01-28,A01CT186,Failed,5,91000,91000
25012,2020-01-29,A02CT555,Successful,2,91000,91000
26455,2020-01-31,A02CT398,Successful,6,91000,91000
28513,2020-02-02,A02CT556,Successful,3,91000,91000
30233,2020-02-04,A03CT129,Successful,6,91000,91000
30449,2020-02-04,A01CT383,Successful,10,91000,91000
31707,2020-02-06,A02CT747,Successful,4,91000,91000
33010,2020-02-08,A01CT199,Successful,7,91000,91000
33727,2020-02-08,A01CT383,Successful,1,91000,91000
33987,2020-02-09,A02CT415,Successful,4,91000,91000
34067,2020-02-09,A02CT720,Successful,8,91000,91000
34334,2020-02-09,A01CT240,Successful,3,91000,91000
37299,2020-02-13,A01CT240,Successful,3,91000,91000
39012,2020-02-16,A01CT383,Successful,2,91000,91000
39581,2020-02-16,A02CT751,Successful,3,91000,91000
40272,2020-02-17,A01CT199,Failed,7,91000,91000
40487,2020-02-17,A01CT199,Failed,7,91000,91000
43986,2020-02-22,A03CT16,Successful,4,91000,91000
44872,2020-02-24,A01CT199,Successful,7,91000,91000
44925,2020-02-24,A02CT556,Successful,6,91000,91000
46061,2020-02-25,A03CT38,Successful,7,91000,91000
48108,2020-02-28,A02CT555,Successful,3,91000,91000
48189,2020-02-28,A02CT533,Successful,3,91000,91000
12818,2020-01-13,A01CT129,Failed,3,91125,91125
2299,2020-01-03,A01CT372,Failed,16,91250,91250
2303,2020-01-03,A01CT372,Failed,16,91250,91250
2309,2020-01-03,A01CT372,Failed,16,91250,91250
6932,2020-01-07,A01CT130,Failed,3,91250,91250
8594,2020-01-08,A01CT130,Failed,3,91250,91250
27916,2020-02-01,A01CT112,Failed,3,91250,91250
37253,2020-02-13,A01CT130,Successful,3,91250,91250
45946,2020-02-25,A01CT290,Successful,6,91250,91250
10766,2020-01-11,A01CT841,Failed,8,91364,91364
4915,2020-01-05,A01CT383,Successful,3,91500,91500
5518,2020-01-05,A02CT555,Successful,2,91500,91500
5822,2020-01-06,A01CT383,Successful,5,91500,91500
8350,2020-01-08,A01CT383,Successful,4,91500,91500
21474,2020-01-25,A01CT383,Successful,6,91500,91500
22383,2020-01-26,A01CT387,Successful,4,91500,91500
22894,2020-01-27,A02CT751,Successful,6,91500,91500
23506,2020-01-27,A02CT751,Successful,2,91500,91500
27751,2020-02-01,A01CT383,Successful,6,91500,91500
45286,2020-02-24,A01CT383,Successful,5,91500,91500
45876,2020-02-25,A01CT383,Successful,6,91500,91500
47287,2020-02-27,A01CT383,Successful,4,91500,91500
48238,2020-02-28,A01CT841,Successful,3,91500,91500
47092,2020-02-27,A01CT977,Successful,11,91600,91600
959,2020-01-02,A01CT387,Successful,4,91750,91750
2344,2020-01-03,A01CT841,Failed,4,91818,91818
7038,2020-01-07,A01CT841,Failed,7,91818,91818
23499,2020-01-27,A01CT383,Failed,6,91819,91819
23507,2020-01-27,A01CT383,Failed,6,91819,91819
23543,2020-01-27,A01CT383,Failed,6,91819,91819
1698,2020-01-02,A02CT556,Successful,5,92000,92000
1703,2020-01-02,A02CT570,Failed,5,92000,92000
4109,2020-01-04,A02CT491,Successful,4,92000,92000
4996,2020-01-05,A01CT383,Successful,2,92000,92000
6759,2020-01-07,A01CT190,Failed,4,92000,92000
6761,2020-01-07,A01CT190,Failed,4,92000,92000
6825,2020-01-07,A01CT383,Successful,4,92000,92000
6905,2020-01-07,A01CT818,Successful,4,92000,92000
7146,2020-01-07,A01CT383,Successful,2,92000,92000
7484,2020-01-07,A02CT561,Successful,6,92000,92000
8792,2020-01-09,A01CT834,Failed,4,92000,92000
8994,2020-01-09,A02CT555,Successful,5,92000,92000
9477,2020-01-10,A01CT383,Successful,2,92000,92000
10267,2020-01-11,A02CT749,Successful,9,92000,92000
10663,2020-01-11,A02CT555,Successful,6,92000,92000
10782,2020-01-11,A01CT383,Successful,6,92000,92000
11303,2020-01-12,A01CT383,Successful,2,92000,92000
11510,2020-01-12,A02CT751,Successful,2,92000,92000
11769,2020-01-12,A02CT751,Successful,5,92000,92000
14475,2020-01-15,A02CT556,Successful,4,92000,92000
16003,2020-01-17,A02CT751,Successful,1,92000,92000
17686,2020-01-20,A02CT585,Successful,8,92000,92000
17759,2020-01-20,A01CT383,Failed,4,92000,92000
17765,2020-01-20,A01CT383,Failed,4,92000,92000
17855,2020-01-20,A01CT383,Successful,6,92000,92000
18378,2020-01-20,A02CT942,Failed,5,92000,92000
18986,2020-01-21,A03CT992,Failed,8,92000,92000
18996,2020-01-21,A01CT164,Failed,4,92000,92000
18998,2020-01-21,A01CT164,Failed,4,92000,92000
19005,2020-01-21,A01CT164,Successful,4,92000,92000
19016,2020-01-21,A02CT491,Successful,4,92000,92000
19464,2020-01-22,A02CT570,Successful,4,92000,92000
19583,2020-01-22,A01CT383,Successful,6,92000,92000
20192,2020-01-23,A03CT233,Successful,12,92000,92000
20425,2020-01-23,A02CT582,Successful,5,92000,92000
20561,2020-01-23,A02CT698,Successful,5,92000,92000
21100,2020-01-24,A02CT751,Successful,2,92000,92000
21107,2020-01-24,A01CT383,Successful,2,92000,92000
22196,2020-01-26,A02CT585,Successful,8,92000,92000
23980,2020-01-28,A02CT555,Successful,2,92000,92000
25446,2020-01-30,A01CT383,Successful,4,92000,92000
25698,2020-01-30,A03CT129,Successful,4,92000,92000
26264,2020-01-31,A03CT54,Successful,4,92000,92000
28214,2020-02-02,A03CT54,Successful,4,92000,92000
29776,2020-02-04,A01CT383,Successful,2,92000,92000
30970,2020-02-05,A02CT570,Successful,4,92000,92000
31078,2020-02-05,A01CT383,Successful,1,92000,92000
31217,2020-02-05,A02CT751,Successful,2,92000,92000
31831,2020-02-06,A02CT555,Successful,2,92000,92000
31909,2020-02-06,A01CT387,Successful,4,92000,92000
32056,2020-02-06,A01CT158,Successful,4,92000,92000
34429,2020-02-09,A02CT751,Successful,2,92000,92000
35132,2020-02-10,A02CT555,Successful,2,92000,92000
35225,2020-02-10,A03CT225,Successful,3,92000,92000
35486,2020-02-11,A02CT555,Successful,4,92000,92000
37644,2020-02-14,A02CT749,Successful,6,92000,92000
38630,2020-02-15,A01CT841,Successful,2,92000,92000
39188,2020-02-16,A02CT751,Successful,2,92000,92000
39191,2020-02-16,A02CT555,Successful,2,92000,92000
41709,2020-02-19,A01CT383,Successful,2,92000,92000
43072,2020-02-21,A02CT555,Successful,2,92000,92000
46218,2020-02-25,A02CT555,Successful,2,92000,92000
47923,2020-02-28,A02CT555,Successful,5,92000,92000
23439,2020-01-27,A01CT383,Failed,6,92272,92272
38669,2020-02-15,A01CT383,Failed,6,92272,92272
38677,2020-02-15,A01CT383,Failed,6,92272,92272
38681,2020-02-15,A01CT383,Failed,6,92272,92272
2352,2020-01-03,A01CT383,Failed,7,92273,92273
2535,2020-01-03,A01CT383,Failed,7,92273,92273
1051,2020-01-02,A02CT751,Successful,3,92500,92500
1266,2020-01-02,A02CT751,Successful,7,92500,92500
11146,2020-01-12,A01CT383,Successful,5,92500,92500
12271,2020-01-13,A01CT387,Failed,4,92500,92500
22804,2020-01-26,A01CT920,Successful,4,92500,92500
27417,2020-02-01,A01CT164,Failed,6,92500,92500
27423,2020-02-01,A01CT164,Failed,6,92500,92500
30044,2020-02-04,A01CT383,Successful,4,92500,92500
30804,2020-02-05,A02CT555,Successful,3,92500,92500
31207,2020-02-05,A01CT130,Successful,3,92500,92500
41779,2020-02-19,A01CT383,Successful,7,92500,92500
44981,2020-02-24,A02CT853,Successful,3,92500,92500
47213,2020-02-27,A01CT290,Successful,4,92500,92500
35187,2020-02-10,A01CT154,Failed,3,92700,92700
35190,2020-02-10,A01CT154,Successful,3,92700,92700
2743,2020-01-03,A01CT383,Failed,3,92727,92727
2746,2020-01-03,A01CT383,Failed,3,92727,92727
2748,2020-01-03,A01CT383,Failed,3,92727,92727
2750,2020-01-03,A01CT383,Failed,3,92727,92727
2754,2020-01-03,A01CT383,Failed,3,92727,92727
44974,2020-02-24,A01CT383,Failed,1,92727,92727
1091,2020-01-02,A01CT383,Failed,2,92728,92728
1095,2020-01-02,A01CT383,Failed,2,92728,92728
3294,2020-01-03,A01CT383,Failed,3,92728,92728
44449,2020-02-23,A01CT154,Successful,4,92800,92800
5385,2020-01-05,A01CT383,Successful,5,92850,92850
2942,2020-01-03,A02CT549,Successful,5,93000,93000
3663,2020-01-04,A01CT383,Successful,7,93000,93000
3889,2020-01-04,A02CT546,Successful,4,93000,93000
5342,2020-01-05,A03CT225,Successful,3,93000,93000
10690,2020-01-11,A01CT139,Successful,4,93000,93000
11185,2020-01-12,A02CT555,Successful,1,93000,93000
11526,2020-01-12,A02CT557,Successful,2,93000,93000
12059,2020-01-13,A02CT491,Failed,4,93000,93000
14299,2020-01-15,A01CT124,Failed,6,93000,93000
14307,2020-01-15,A01CT124,Failed,6,93000,93000
15306,2020-01-16,A02CT557,Successful,2,93000,93000
17368,2020-01-19,A02CT555,Successful,1,93000,93000
18035,2020-01-20,A02CT555,Successful,6,93000,93000
18060,2020-01-20,A02CT555,Successful,3,93000,93000
23101,2020-01-27,A01CT383,Successful,5,93000,93000
24084,2020-01-28,A01CT175,Successful,3,93000,93000
24294,2020-01-28,A02CT680,Successful,3,93000,93000
27689,2020-02-01,A02CT557,Successful,2,93000,93000
28651,2020-02-02,A03CT121,Successful,3,93000,93000
31033,2020-02-05,A02CT533,Successful,3,93000,93000
31996,2020-02-06,A02CT546,Successful,4,93000,93000
32671,2020-02-07,A02CT557,Successful,2,93000,93000
32682,2020-02-07,A01CT186,Successful,3,93000,93000
33579,2020-02-08,A02CT898,Successful,5,93000,93000
44629,2020-02-23,A02CT442,Successful,3,93000,93000
46239,2020-02-25,A02CT557,Successful,2,93000,93000
47643,2020-02-27,A02CT557,Successful,2,93000,93000
